GA_Id,Name,YE_Id,Comment,Filename,FileToRun,FilenameIndex,ScrnshotFilename,MU_Id,GE_Id,PU_Id,DI_Id,CR_Id,SidFilename,DateLastPlayed,TimesPlayed,CCode,HighScore,FA,SA,Fav,PR_Id,LA_Id,Extras,Classic,Rating,V_LoadingScreen,V_HighScoreSaver,V_IncludedDocs,V_PalNTSC,V_TrueDriveEmu,V_Length,V_Trainers,PlayersFrom,PlayersTo,PlayersSim,V_Comment,Adult,MemoText,Prequel,Sequel,Related,Control,CRC,Filesize,Version,Gemus,V_LengthType
6076,"Quadris",33,"64'er 1993/08","q\QUADRIS!_06076_01.zip","",0,"Q\Quadris_(Markt_&_Technik).png",39,42,1882,8,350,"","",0,4,"",0,0,0,258,2,0,0,0,0,0,0,3,0,22,1,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6077,"Quadrix",27,"64'er Sonderheft 17 / a.k.a. ""Quadrapuzz""","q\QUADRIX_06077_01.zip","",0,"Q\Quadrix.png",39,42,1882,8,7,"","",0,4,"",0,0,0,3779,3,0,0,0,0,0,1,3,0,14,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6078,"Quadromania",27,"Magic Disk 64  1987/11","q\QUADROMA_06078_01.zip","",0,"Q\Quadromania.png",39,112,209,8,21,"","",0,4,"",0,0,0,3838,9,0,0,0,0,0,1,3,0,23,0,1,1,0,"improved version with optional language",0,"",0,0,0,0,"",0,1,"",0
6079,"Quadrophenia",26,"Happy Computer 1986/05","q\QUADROPH_06079_01.zip","",0,"Q\Quadrophenia.png",39,2,1883,8,7,"","",0,4,"",0,0,0,1129,2,0,0,0,0,0,0,3,0,17,0,1,1,0,"editor included",0,"",0,0,0,0,"",0,1,"",0
6080,"Quak-Attak",23,"","q\QUAKATTA_06080_01.zip","",0,"Q\Quak-Attack.png",39,197,439,8,7,"","",0,4,"",0,0,0,3005,2,1,0,0,0,0,0,3,0,40,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6081,"Quake Minus One",25,"","q\QUAKE-1_06081_01.zip","",0,"Q\Quake_Minus_One.png",39,2,2702,8,59,"","",0,4,"",0,0,0,673,2,1,0,0,1,0,0,3,0,144,0,1,1,0,"",0,"",0,0,7576,0,"",0,1,"",0
6083,"Quango",24,"Commodore Soft Magazine No.5 / a.k.a. ""Angus""","q\QUANGO_06083_01.zip","",0,"Q\Quango.png",87,54,702,8,780,"MUSICIANS\C\Cox_Chris\Quango.sid","",0,4,"",0,0,0,5,2,1,0,0,0,0,0,3,0,84,3,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6084,"Quantum",29,"","q\QUANTUM1_06084_01.zip","",0,"Q\Quantum.png",125,13,647,8,113,"MUSICIANS\T\Toledo_Pablo\Game_Over_II.sid","",0,4,"",0,0,0,6774,2,0,0,0,0,0,0,3,0,167,1,1,1,0,"",0,"",0,0,7590,0,"",0,1,"",0
6085,"Quari",24,"","q\QUARI_06085_01.zip","",0,"Q\Quari.png",38,12,163,8,7,"GAMES\G-L\Hopto.sid","",0,4,"",0,0,0,1,2,1,0,0,0,0,0,3,0,63,0,1,2,0,"",0,"",0,0,3590,0,"",0,1,"",0
6086,"Querk",20,"a.k.a. ""Quark""","q\QUERK_06086_01.zip","",0,"Q\Quark.png",39,55,37,8,7,"","",0,4,"",0,0,0,3007,2,0,0,0,0,0,0,3,0,28,0,1,1,0,"",0,"",0,0,0,2,"",0,1,"",0
6087,"Quark IX",23,"","q\QUARKIX_06087_01.zip","",0,"Q\Quark_IX.png",38,2,1642,8,59,"","",0,4,"",0,0,0,1,2,0,0,0,0,0,0,3,0,55,0,1,1,0,"found no version with working instructions",0,"",0,0,6140,0,"",0,1,"",0
6088,"Quarterhorse",24,"","q\QUARTERH_06088_01.zip","",0,"Q\Quarterhorse.png",38,148,37,8,7,"","",0,4,"",0,0,0,6567,2,0,0,0,0,0,1,3,0,32,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6089,"Quartet",27,"","q\QUARTET_06089_01.zip","",0,"Q\Quartet.png",32,6,480,8,21,"MUSICIANS\W\Whittaker_David\Quartet.sid","",0,4,"",0,0,0,1,2,1,0,0,1,1,0,3,0,153,4,1,2,1,"",0,"",0,0,0,0,"",0,1,"",0
6090,"Quarx",33,"Tiger-Crew-Disk #11 (1995/02)","q\QUARX_06090_01.zip","",0,"Q\Quarx.png",1674,42,1222,8,391,"GAMES\M-R\Quarx.sid","",0,4,"",0,0,0,3008,2,0,0,0,1,1,1,3,0,231,2,1,1,0,"",0,"don't replace it with the buggy Amnesia version where you can't finish level 4",0,0,0,0,"",0,1,"",0
6091,"Quasar",24,"","q\QUASAR_06091_02.zip","",0,"Q\Quasar.png",39,10,783,8,59,"","",0,4,"52384",0,0,0,131,2,1,0,0,0,0,0,3,0,32,0,1,1,0,"",0,"",0,0,0,0,"",0,2,"",0
6092,"Quasimodo",24,"","q\QUASIMOD_06092_01.zip","",0,"Q\Quasimodo.png",2518,2,110,8,7,"GAMES\M-R\Quasimodo.sid","",0,4,"",0,0,0,297,2,1,0,0,0,0,0,3,0,102,1,1,2,0,"",0,"",0,0,0,0,"",0,1,"",0
6093,"Quasimodo - Herrscher der Kartanen",25,"64'er Sonderheft 1985/02, 64'er Sonderheft 52","q\QUASIMO2_06093_01.zip","",0,"Q\Quasimodo_(Unknown).png",39,87,1882,8,7,"","",0,4,"",0,0,0,497,3,0,0,0,0,0,0,3,0,49,0,1,1,0,"",0,"",0,0,0,2,"",0,1,"",0
6094,"Quatrix",33,"64'er 1993/05","q\QUATRIX_06094_01.zip","",0,"Q\Quatrix.png",508,112,1882,8,7,"","",0,4,"",0,0,0,1,3,0,0,0,0,0,0,3,0,7,0,2,2,1,"",0,"",0,0,0,0,"",0,1,"",0
6095,"Qubic 2.1",24,"","q\QUBIC21_06095_01.zip","",0,"Q\Qubic.png",39,84,37,8,7,"","",0,4,"",0,0,0,3009,2,0,0,0,0,0,1,3,0,65,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6096,"Quedex",27,"European version","q\QUEDEX_06096_01.zip","",0,"Q\Quedex.png",67,2,34,8,3,"MUSICIANS\G\Gray_Matt\Quedex.sid","",0,4,"307",0,0,0,4,2,1,0,0,1,1,1,3,0,203,6,1,1,0,"",0,"",0,0,14013,0,"",0,1,"",0
6097,"Queens",34,"Game On 1994/10","q\QUEENS_06097_01.zip","",0,"Q\Queens.png",1654,57,1884,8,21,"MUSICIANS\T\Top_Secret\Queens.sid","",0,4,"",0,0,0,60,2,0,0,0,1,0,1,3,0,85,0,1,2,0,"",0,"",0,0,0,0,"",0,1,"",0
6098,"Queens' Quarrel",26,"COMPUTE!'s Gazette 1986/07 (Issue #37), COMPUTE!'s Third Book of Commodore 64 Games","q\QUEENSQU_06098_01.zip","",0,"Q\Queens'_Quarrel.png",39,57,587,8,7,"","",0,4,"",0,0,0,1180,2,1,0,0,0,0,0,1,0,8,0,1,1,0,"",0,"",0,0,18783,0,"",0,1,"",0
6099,"Quest of Riemannian",24,"from the book ""The Big Fat Book of Commodore 64 Games""","q\QUESTOFR_06099_01.zip","",0,"Q\Quest_of_Riemannian.png",39,96,1939,8,7,"","",0,4,"",0,0,0,6106,2,1,0,0,0,0,0,3,0,61,0,1,1,0,"",0,"",0,0,0,2,"",0,1,"",0
6100,"Quest 3.0",2,"","q\QUEST30_06100_02.zip","",0,"Q\Quest_3_0.png",39,88,37,8,7,"","",0,4,"",0,0,0,1,2,0,0,0,0,0,0,1,0,39,0,1,1,0,"",0,"",0,0,20212,2,"",0,2,"",0
6101,"Quest for Atlantis, The",38,"a.k.a. ""The Sunken City"", ""The Sunken Atlantis""","q\QUESTATL_06101_01.zip","",0,"Q\The_Quest_for_Atlantis.png",39,2,1851,8,65,"","",0,4,"",0,0,0,1,2,0,0,0,0,0,0,3,0,84,2,1,1,0,"",0,"",0,0,8381,0,"",0,1,"",0
6102,"Quest for Quintana Roo",24,"","q\QUESTQUI_06102_01.zip","",0,"Q\Quest_for_Quintana_Roo.png",39,2,411,8,7,"","",0,4,"",0,0,0,1,2,1,0,0,0,0,0,3,0,64,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6103,"Quest for Tarek",26,"","q\QUESTTAR_06103_01.zip","",0,"Q\Quest_for_Tarek.png",39,88,1709,8,7,"","",0,4,"",0,0,0,3010,2,0,0,0,0,0,0,3,0,145,0,1,1,0,"",0,"",0,0,0,2,"",0,1,"",0
6104,"Quest for the Garden of Eden",24,"","q\QUESTEDN_06104_01.zip","",0,"Q\Quest_for_the_Garden_of_Eden.png",39,171,135,8,7,"","",0,4,"",0,0,0,589,2,1,0,0,0,0,0,3,0,246,0,1,1,0,"2 separate parts",0,"code = KNOWLEDGE",0,0,0,0,"",0,1,"",0
6105,"Quest for the Golden Eggcup, The",28,"","q\QUESTEGG_06105_02.zip","",0,"Q\The_Quest_for_the_Golden_Eggcup.png",39,87,32,8,13,"","",0,4,"",0,0,0,4663,2,1,0,0,0,0,1,3,0,153,0,1,1,0,"",0,"",0,0,0,2,"",0,2,"",0
6106,"Quest for the Holy Grail, The",24,"re-released by Mastertronic","q\QUESTHOL_06106_01.zip","",0,"Q\The_Quest_for_the_Holy_Grail.png",39,88,923,8,7,"","",0,4,"",0,0,0,3011,2,1,0,0,1,0,0,3,0,175,0,1,1,0,"",0,"",0,0,0,2,"",0,1,"",0
6107,"Quest for the Sun Gem",23,"","q\QUESTSUN_06107_02.zip","",0,"Q\Quest_for_the_Sun_Gem.png",39,87,1889,8,59,"","",0,4,"",0,0,0,3012,2,0,0,0,0,0,0,3,0,51,0,1,1,0,"fixed version",0,"",0,0,0,2,"",0,2,"",0
6108,"Quest for the Whorehouse Queen",2,"","q\QUESTWHO_06108_01.zip","",0,"Q\Quest_for_the_Whorehouse_Queen.png",39,88,37,8,7,"","",0,4,"",0,0,0,6338,2,0,0,0,0,0,0,3,0,101,0,1,1,0,"",1,"",0,0,0,0,"",0,1,"",0
6109,"Quest of Garnath, The",2,"","q\QUESTOFG_06109_01.zip","",0,"Q\The_Quest_of_Garnath.png",39,88,37,8,7,"","",0,4,"",0,0,0,1,2,0,0,0,0,0,1,3,0,148,0,1,1,0,"",0,"",0,0,0,2,"",0,1,"",0
6110,"Quest of Kings",30,"","q\QUESTOFK_06110_01.zip","",0,"Q\Quest_of_Kings.png",241,90,1889,8,7,"","",0,4,"",0,0,0,793,2,0,0,0,1,0,1,3,0,306,0,1,1,0,"",0,"",0,15598,0,0,"",0,1,"",0
6111,"Quest of Kron, The",33,"Commodore Format 1993/10 (Issue #37)","q\QUESTOK2_06111_01.zip","",0,"Q\Quest_of_Kron.png",39,87,215,8,67,"","",0,4,"",0,0,0,1364,2,1,0,0,0,0,0,3,0,142,0,1,1,0,"",0,"",0,0,14449,2,"",0,1,"",0
6112,"Quest of Merravid",23,"a.k.a. ""Land of Thargon""","q\QUESTOFM_06112_01.zip","",0,"M\Merravid.png",39,88,58,8,7,"","",0,4,"",0,0,0,2569,2,1,0,0,0,0,0,3,0,76,0,1,1,0,"",0,"",0,0,7867,2,"",0,1,"",0
6113,"Quest of the Space Beagle, The",25,"","q\QUESTOSB_06113_01.zip","",0,"Q\The_Quest_of_the_Space_Beagle.png",1714,10,148,8,7,"GAMES\M-R\Quest_of_the_Space_Beagle.sid","",0,4,"",0,0,0,1207,2,0,0,0,0,0,0,3,0,416,0,1,1,0,"",0,"",4015,0,0,0,"",0,1,"",0
6114,"Quest, The",23,"","q\QUEST_06114_01.zip","",0,"Q\The_Quest_v2.png",39,87,389,8,7,"","",0,4,"",0,0,0,1628,2,1,0,0,1,0,0,3,0,646,0,1,1,0,"",0,"",0,0,0,2,"",0,1,"",0
6115,"Quest, The",24,"","q\QUEST_06115_01.zip","",0,"Q\The_Quest_v1.png",39,88,127,8,7,"","",0,4,"",0,0,0,3013,2,0,0,0,0,0,0,3,0,79,0,1,1,0,"",0,"",0,0,0,2,"",0,1,"",0
6116,"Scruples",27,"a.k.a. ""A Question of Scruples""","s1\SCRUPLES_06116_01.zip","",0,"S\Scruples.png",38,112,208,8,204,"GAMES\S-Z\Scruples.sid","",0,4,"",0,0,0,3014,2,1,0,0,0,0,0,3,0,404,0,3,10,0,"",0,"",0,0,0,0,"",0,1,"",0
6117,"Question of Sport, A",28,"","q\QUESTNOS_06117_01.zip","",0,"Q\A_Question_of_Sport.png",37,46,40,8,13,"MUSICIANS\C\Cooksey_Mark\A_Question_Of_Sport.sid","",0,4,"",0,0,0,234,2,1,0,0,1,0,0,3,0,422,0,1,2,0,"",0,"",0,0,0,0,"",0,1,"",0
6118,"Questmaster I - The Prism of Hekeulotal",30,"","q\QUESTMA0_06118_01.zip","QUESTMA0.D64",0,"Q\Questmaster_-_The_Prism_of_Hekeulotal.png",38,87,534,8,115,"","",0,4,"",0,0,0,7066,2,1,0,0,1,0,0,3,0,5,0,1,1,0,"",0,"",0,0,0,2,"",0,1,"",1
6119,"Questprobe 1 - The Incredible Hulk",24,"European version / SAGA Adventure #51","q\QUESTPR1_06119_01.zip","",0,"Q\Questprobe_1_-_The_Incredible_Hulk.png",39,87,2255,8,7,"","",0,4,"",0,0,0,1460,2,1,0,0,0,0,0,3,0,134,0,1,1,0,"",0,"",0,6120,9554,2,"",0,1,"",0
6120,"Questprobe 2 - Spider-Man",24,"European version / SAGA Adventure #52","q\QUESTPR2_06120_02.zip","",0,"Q\Questprobe_2_-_Spider-Man.png",39,87,2255,8,7,"","",0,4,"",0,0,0,1742,2,1,0,0,1,0,0,3,0,144,0,1,1,0,"",0,"",6119,14349,9553,2,"",0,2,"",0
6121,"Questprobe 3 - Fantastic Four",25,"US version / SAGA Adventure #53","q\QUESTPR3_06121_01.zip","",0,"Q\Questprobe_3_-_Fantastic_Four_(Disk_Version).png",39,87,325,8,7,"","",0,4,"",0,0,0,14,2,1,0,0,0,0,0,3,0,641,0,1,1,0,"version K 172",0,"",9553,0,14349,2,"",0,1,"vtde=yes
",0
6122,"Questron",24,"","q\QUESTR1A_06122_01.zip","QUESTR1A.G64",0,"Q\Questron.png",38,89,236,8,7,"","",0,4,"",0,0,0,3015,2,1,0,0,0,0,0,3,1,2,0,1,1,0,"",0,"",0,6123,0,0,"",0,1,"",1
6123,"Questron II",28,"","q\QUESTR2A_06123_02.zip","QUESTR2A.D64",0,"Q\Questron_II.png",38,89,236,8,7,"","",0,4,"",0,0,0,3016,2,1,0,0,1,0,0,3,0,3,0,1,1,0,"version 1.2",0,"",6122,0,0,0,"",0,2,"vtde=yes
",1
6124,"Quick Draw McGraw",30,"","q\QUICKDRW_06124_01.zip","",0,"Q\Quick_Draw_McGraw.png",303,6,176,8,432,"MUSICIANS\D\Deek\Quickdraw_Mcgraw.sid","",0,4,"",0,0,0,3017,2,1,0,0,1,0,0,3,0,120,2,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6125,"Quick Thinking!",23,"","q\QUICKTHI_06125_02.zip","",0,"Q\Quick_Thinking!.png",2440,115,60,8,59,"GAMES\M-R\Quick_Thinking-Robot_BASIC.sid","",0,4,"",0,0,0,3018,2,1,0,0,0,0,0,3,0,73,0,1,2,0,"2 separate parts",0,"",0,0,0,2,"",0,2,"",0
6126,"Quickchange",25,"COMPUTE!'s Gazette 1985/12 (Issue #30), Best of COMPUTE! & Gazette","q\QUICKCHA_06126_01.zip","",0,"Q\Quickchange.png",39,57,587,8,7,"","",0,4,"",0,0,0,1200,2,1,0,0,0,0,0,3,0,10,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6127,"Quickdraw",23,"a.k.a. ""Gun Fighter""","q\QUICKDRA_06127_01.zip","",0,"Q\Quickdraw.png",39,5,37,8,7,"","",0,4,"",0,0,0,1952,2,0,0,0,0,0,0,3,0,10,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6128,"Quill, The - Adventure Writing System",24,"includes ""The Illustrator""","q\QUILL_06128_01.zip","",0,"Q\The_Quill_Adventure_System.png",39,178,790,8,7,"","",0,4,"",0,0,0,630,2,1,0,0,0,0,0,3,0,196,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6129,"Quintic Warrior",23,"a.k.a. ""Q Force Control""","q\QUINTICW_06129_01.zip","",0,"Q\Quintic_Warrior.png",39,5,70,8,831,"","",0,4,"85",0,0,0,2820,2,1,0,0,0,0,1,3,0,68,3,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6130,"Quinx",24,"","q\QUINX_06130_01.zip","",0,"Q\Quinx.png",38,2,183,8,7,"","",0,4,"",0,0,0,723,2,1,0,0,0,0,0,3,0,45,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6131,"Quiwi",26,"","q\QUIWI0_06131_01.zip","QUIWI0.D64",0,"Q\Quiwi.png",2252,46,196,8,364,"","",0,4,"",0,0,0,356,3,1,0,0,0,0,0,3,0,2,0,1,15,0,"",0,"",0,0,0,0,"",0,1,"",1
6132,"Quiz Bang",30,"FunFour, Loadstar #162","q\QUIZBANG_06132_02.zip","",0,"Q\Quiz_Bang.png",39,46,2442,8,7,"","",0,4,"",0,0,0,2998,2,0,0,0,0,0,1,3,1,161,0,1,2,1,"",0,"",0,0,0,0,"",0,2,"",0
6133,"Quiz of Flags",2,"","q\QUIZFLAG_06133_01.zip","",0,"Q\Quiz_of_Flags.png",38,46,37,8,832,"","",0,4,"",0,0,0,1,2,0,0,0,0,0,0,3,0,16,2,1,1,0,"",0,"",0,0,0,2,"",0,1,"",0
6134,"Quiz-Show",34,"Game On 1994/04","q\QUIZSH-D_06134_01.zip","",0,"Q\Quiz-Show.png",39,46,1884,8,7,"","",0,4,"",0,0,0,3020,3,0,0,0,0,0,0,3,1,352,0,1,4,0,"",0,"",0,0,6135,0,"",0,1,"",0
6135,"Quiz-Show",34,"","q\QUIZSH-E_06135_01.zip","",0,"Q\Quiz-Show_(English_Version).png",39,46,39,8,21,"","",0,4,"",0,0,0,3020,2,0,0,0,0,0,0,3,0,209,0,1,4,0,"",0,"",0,0,6134,0,"",0,1,"",0
6136,"Quizmeister II",33,"Loadstar #105","q\QUIZMEI2_06136_01.zip","",0,"Q\Quizmeister_v2.png",39,46,2442,8,7,"","",0,4,"",0,0,0,4868,2,0,0,0,0,0,1,3,1,196,0,1,1,0,"",0,"",0,13411,0,2,"",0,1,"",0
6137,"Quo Vadis",28,"","","",0,"Q\Quo_Vadis.jpg",39,87,1458,8,8,"","",0,4,"",0,0,0,2943,3,1,0,0,0,0,0,3,0,0,-1,1,1,0,"",0,"",0,0,0,2,"",0,1,"",0
6138,"Quo Vadis",24,"","q\QUOVADIS_06138_01.zip","",0,"Q\Quo_Vadis.png",2394,13,164,8,7,"GAMES\M-R\Quo_Vadis.sid","",0,4,"4200",0,0,0,5613,2,1,0,0,0,0,0,3,0,112,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6139,"Quota",35,"Commodore Zone Issue #10","q\QUOTA_06139_01.zip","",0,"Q\Quota.png",357,5,635,8,30,"MUSICIANS\F\Francois_Marc\Robotix_Theme.sid","",0,4,"",0,0,0,263,2,0,0,0,1,0,1,1,0,155,3,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6140,"QX-9",24,"","q\QX-9_06140_01.zip","",0,"Q\QX-9.png",38,2,1473,8,1212,"","",0,4,"",0,0,0,1,2,0,0,0,0,0,1,3,0,100,0,1,1,0,"",0,"",0,0,6087,0,"",0,1,"",0
6141,"R - The Ultimate Joystick Killer",37,"","r\R-TUJK_06141_01.zip","",0,"R\R_-_The_Ultimate_Joystick_Killer.png",371,48,294,8,44,"","",0,4,"",0,0,0,3360,2,0,0,0,0,0,0,3,0,65,1,2,2,1,"",0,"",0,0,0,0,"",0,1,"",0
6142,"R-Nest",23,"released in the UK by Audiogenic","r\R-NEST_06142_01.zip","",0,"R\R-Nest.png",39,161,172,8,1438,"","",0,4,"",0,0,0,6271,2,1,0,0,0,0,0,3,0,41,1,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6143,"R-Type",28,"","r\R-TYPE0_06143_01.zip","R-TYPE0.D64",0,"R\R-Type.png",249,6,2845,8,126,"MUSICIANS\H\Huelsbeck_Chris\R-type.sid","",0,4,"",0,0,0,204,2,1,0,0,1,0,1,3,0,3,2,1,2,0,"claimed to be 101% / levelpacked version on 2nd & 3rd disk",0,"",0,0,0,0,"",0,1,"",1
6145,"R1-D1",26,"Your Commodore 1986/11","r\R1-D1_06145_01.zip","",0,"R\R1-D1.png",108,12,1369,8,263,"MUSICIANS\C\Crowther_Antony\R1D1.sid","",0,4,"",0,0,0,2,2,1,0,0,0,0,0,3,0,39,2,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6146,"Rabbit Pie",25,"","r\RABBITPI_06146_01.zip","",0,"R\Rabbit_Pie.png",1715,3,271,8,7,"","",0,4,"",0,0,0,2430,2,1,0,0,0,0,0,3,0,70,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6147,"Rabbit-Ball",28,"","r\RABBITBA_06147_01.zip","",0,"R\Rabbit-Ball.png",39,44,39,8,7,"","",0,4,"",0,0,0,3361,2,0,0,0,0,0,0,3,0,36,0,1,1,0,"",0,"",0,0,6940,0,"",0,1,"",0
6148,"Race Ace",30,"COMPUTE!'s Gazette 1990/05 (Issue #83)","r\RACEACE_06148_01.zip","",0,"R\Race_Ace.png",39,23,587,8,7,"","",0,4,"",0,0,0,1175,2,1,0,0,0,0,0,3,0,12,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6149,"Race Against Time, The",28,"","r\RACETIME_06149_01.zip","",0,"R\The_Race_Against_Time.png",32,2,41,8,481,"MUSICIANS\W\Whittaker_David\Race_Against_Time.sid","",0,4,"",0,0,0,755,2,1,0,0,1,0,0,3,0,182,2,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6150,"Race Chase",2,"","r\RACECHA1_06150_01.zip","",0,"R\Race_Chase.png",38,3,37,8,7,"","",0,4,"",0,0,0,1,2,0,0,0,0,0,0,3,0,41,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6151,"Race for the States",24,"","r\RACEFORS_06151_01.zip","",0,"R\Race_for_the_States.png",39,46,438,8,7,"","",0,4,"",0,0,0,6869,2,0,0,0,0,0,0,3,0,52,0,2,4,0,"",0,"",0,0,0,0,"",0,1,"",0
6152,"Race of the Bones",26,"Happy Computer 1986/09, 64'er Spielesammlung #3","r\RACEBONE_06152_01.zip","",0,"R\Race_of_the_Bones.png",1716,3,1883,8,7,"","",0,4,"",0,0,0,1505,3,0,0,0,0,0,0,3,1,52,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6153,"Race with the Devil [Preview]",26,"Floppy Magazine 1986/6","r\RACEDEVL_06153_01.zip","",0,"R\Race_With_the_Devil.png",479,13,2129,8,22,"GAMES\M-R\Race_With_the_Devel.sid","",0,4,"",0,0,0,3214,2,0,0,0,1,0,0,3,0,124,0,1,1,0,"special demo version",0,"",0,0,0,0,"",0,1,"",0
6154,"Racing Destruction Set",25,"","r\RACDEST0_06154_02.zip","RACDEST0.D64",0,"R\Racing_Destruction_Set.png",248,23,124,8,1507,"MUSICIANS\W\Warhol_Dave\Racing_Destruction_Set.sid","",0,4,"",0,0,0,235,2,1,0,0,1,0,0,3,0,3,1,1,2,1,"",0,"",0,0,16605,0,"",0,2,"",1
6155,"Racing Manager, The",34,"","r\RACINGMA_06155_01.zip","",0,"R\Racing_Manager,_The.png",38,70,1057,8,136,"","",0,4,"",0,0,0,1,2,0,0,0,0,0,0,3,0,96,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6156,"Rack 'em",28,"","r\RACKEM_06156_01.zip","",0,"R\Rack_'em.png",261,37,106,8,203,"MUSICIANS\B\Butler_Paul\Rack_em.sid","",0,4,"",0,0,0,3363,2,1,0,0,1,0,0,2,0,268,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6157,"Rack 'em Up!",23,"","r\RACKEMUP_06157_01.zip","",0,"R\Rack_'em_Up.png",39,37,1633,8,59,"","",0,4,"",0,0,0,5587,2,1,0,0,0,0,0,3,0,43,0,1,4,0,"",0,"",0,0,0,0,"",0,1,"",0
6158,"Rad Ramp Racer",30,"","r\RADRAMPR_06158_01.zip","",0,"R\Red_Ramp_Racer.png",1219,75,254,8,70,"MUSICIANS\L\Laxity\Twistin_88-Part_2.sid","",0,4,"",0,0,0,1,2,1,0,0,0,0,0,3,0,152,0,1,2,1,"",0,"",0,0,0,0,"",0,1,"",0
6159,"Rad Warrior",28,"US version","r\RADWARRI_06159_01.zip","",0,"R\Rad_Warrior.png",45,12,50,8,1012,"MUSICIANS\J\Joseph_Richard\Sacred_Armour_of_Antiriad.sid","",0,4,"",0,0,0,39,2,1,0,0,0,0,0,1,0,200,0,1,1,0,"",0,"",0,0,327,0,"",0,1,"",0
6160,"Radar",25,"64'er Sonderheft 1985/03","r\RADAR_06160_01.zip","",0,"R\Radar.png",39,5,1882,8,7,"","",0,4,"",0,0,0,479,2,0,0,0,0,0,0,3,0,135,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6161,"Radar Rat Race",22,"","r\RADARRAT_06161_01.zip","",0,"R\Radar_Rat_Race.png",38,3,127,8,780,"GAMES\M-R\Radar_Rat_Race.sid","",0,4,"38700",0,0,0,1,2,1,0,0,0,0,0,3,0,25,1,1,1,0,"",0,"",0,0,16533,0,"",0,1,"",0
6162,"Radax",30,"Game On 1990/07","r\RADAX_06162_01.zip","",0,"R\Radax.png",103,7,1884,8,13,"MUSICIANS\R\Red_Kimmel_Jeroen\Radax.sid","",0,4,"",0,0,0,4818,2,1,0,0,1,0,0,3,0,150,2,1,1,0,"loading screen taken from preview",0,"",0,0,0,0,"",0,1,"",0
6163,"Radcliffe in Monsterland",2,"","r\RADCLIFF_06163_01.zip","",0,"R\Radcliff_in_Monsterland.png",1717,153,1293,8,58,"","",0,4,"",0,0,0,3365,2,0,0,0,0,0,0,3,0,88,2,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6164,"Raddish-Two",26,"Happy Computer 1986/04","r\RADDISH2_06164_01.zip","",0,"R\Raddish-Two.png",727,13,1883,8,7,"","",0,4,"",0,0,0,1128,2,0,0,0,0,0,0,3,1,56,1,1,1,0,"",0,"",15613,0,0,0,"",0,1,"",0
6165,"Radeloos",2,"","r\RADELOOS_06165_01.zip","",0,"R\Radeloos.png",39,5,1923,8,7,"","",0,4,"",0,0,0,136,7,0,0,0,0,0,0,3,0,65,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6166,"RCA - Radio Controlled Action",29,"","r\RADIOCON_06166_01.zip","",0,"R\Radio_Controlled_Action.png",960,22,2741,8,7,"MUSICIANS\V\Van_den_Beuken_Ron\Radio_Controlled_Action.sid","",0,4,"",0,0,0,5541,2,0,0,0,0,0,0,3,0,142,0,1,1,0,"",0,"",0,0,0,0,"",0,1,"",0
6167,"Radius",27,"","r\RADIUS_06167_01.zip","",0,"R\Radius.png",38,6,129,8,966,"GAMES\M-R\Radius_1987.sid","",0,4,"",0,0,0,2029,2,1,0,0,0,0,0,3,0,106,0,1,1,0,"",0,"",0,0,14080,0,"",0,1,"",0
6168,"Radius",28,"","r\RADIUS2_06168_01.zip","",0,"R\Radius_(Kingsoft).png",1920,6,196,8,1113,"GAMES\M-R\Radius_1988.sid","",0,4,"",0,0,0,4181,2,0,0,0,1,0,0,3,0,209,1,1,1,0,"2 versions (trained / loading screen)",0,"",0,0,0,0,"",0,1,"",0
